IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
330187;RJ;IGUABA GRANDE;6588697;LAPEC;LAPEC LABORATORIO DE ANALISES E PESQUISAS CLINICAS LTDA;29205242000446;;M;RUA NOSSA SENHORA DE FATIMA;108;CENTRO;28960000;-22.84105;-42.22554
330210;RJ;ITAOCARA;6176801;ALICE MARIA MENDONCA ALVES DAHER;ALICE MARIA MENDONCA ALVES DAHER;;;M;RUA MANOEL BORGES REZENDE;54;CENTRO;28570000;-21.679;-42.082
330220;RJ;ITAPERUNA;6902871;CEREST ITAPERUNA;CENTRO DE REFERENCIA EM SAUDE DO TRABALHADOR REGIONAL;;28916716000152;M;RUA 10 DE MAIO;893;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920299;SABRINA BARRETO LANNES;SABRINA BARRETO LANNES;;;M;RUA PRIMEIRO DE MAIO;520;NITEROI;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920213;RONALDO VIEIRA ARMOND;RONALDO VIEIRA ARMOND;;;M;RUA DEZ DE MAIO;476;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5928230;ROSANA FERES RODRIGUES;ROSANA FERES RODRIGUES;;;M;RUA RUI BARBOSA;243;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6879381;KARINA DOS SANTOS CABELINO RABELO;CONSULTORIO ODONTOLOGICO KARINA DOS SANTOS CABELINO RABELO;;;M;RUA RUI BARBOSA;383;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920124;MARIA DA CONCEICAO ALMEIDA AVILA;MARIA DA CONCEICAO ALMEIDA AVILA;;;M;RUA 10 DE MAIO;604;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6358993;FARMACIA DE COMPONENTES ESPECIALIZADOS POLO ITAPERUNA;FARMACIA DE COMPONENTES ESPECIALIZADOS POLO ITAPERUNA;;28916716000152;M;RUA 10 DE MAIO;893;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5928397;MARIANA FERNANDES RAMOS DOS SANTOS;MARIANA FERNANDES RAMOS DOS SANTOS;;;M;RUA 10 DE MAIO;604;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920132;ORLANDO TEIXEIRA MAIA JUNIOR;ORLANDO TEIXEIRA MAIA JUNIOR;;;M;RUA 10 DE MAIO;626;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920140;PAULO ROBERTO TINOCO;PAULO ROBERTO TINOCO;;;M;RUA BUARQUE DE NAZARETH;226;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6222803;LABORATORIO REGIONAL DE PROTESES DENTARIAS;PREFEITURA MUNICIPAL DE ITAPERUNA;;28916716000152;M;RUA CEL LUIZ FERRAZ;279;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919525;ALEXANDRE FUNES BASTOS;ALEXANDRE FUNES BASTOS;;;M;RUA RUI BARBOSA;383;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919479;ALESSANDRO BARROS PICCININI;ALESSANDRO BARROS PICCININI;;;M;RUA JOSE EGIDI TINOCO;79;CIDADE NOVA;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6358853;CEMOL;CEMOL CENTRO DE MEDICINA OFTLAMOLOGICA LTDA;01081536000141;;M;RUA SATIRO GARIBALDI;301;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920108;MARCUS DE PAULA THULER MENDONCA;MARCUS DE PAULA THULER MENDONCA;;;M;RUA RUI BARBOSA;383;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5926882;CLINICA DE FISIOTERAPIA VENANCENCE;CLINICA DE FISIOTERAPIA VENANCENCE;05504977000160;;M;RUA FIRMINO BASTOS;210;COMENDADOR VENANCIO;28348000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920116;MARIA CRISTINA GRACA COELHO SIMAO;MARIA CRISTINA GRACA COELHO SIMAO;;;M;RUA RUI BARBOSA;325;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920183;ROBERTA BAHIA CATABRIGA;ROBERTA BAHIA CATABRIGA;;;M;RUA 10 DE MAIO;604;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919983;LILIANA BARRETO LANNES;LILIANA BARRETO LANNES;;;M;RUA 1 DE MAIO;520;NITEROI;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919754;CARLOS MAURICIO PRIMO DE SIQUEIRA;CARLOS MAURICIO PRIMO DE SIQUEIRA;;;M;RUA 10 DE MAIO;626;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5928400;JORGE LUIZ MONTEIRO TANNUS;JORGE LUIZ MONTEIRO TANNUS;;;M;RUA BUARQUE DE NAZARETH;226;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5915643;FLAVIA GODINHO SOARES DE MELO BARRETO;FLAVIA GODINHO SOARES DE MELO BARRETO;;;M;RUA THOMAZ T DOS SANTOS;98;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920159;PAULO TINOCO;PAULO TINOCO;;;M;RUA MAJOR PROFIRIO HENRIQUE;240;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920221;ROSIVALDO DA CRUZ BRAGA;ROSIVALDO DA CRUZ BRAGA;;;M;AVENIDA CARDOSO MOREIRA;841;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920019;LUCIO FLAVIO DE MORAES WON HELD;LUCIO FLAVIO DE MORAES WON HELD;;;M;AVENIDA CARDOSO MOREIRA;897;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919428;AGOSTINHO PAULO BRANDAO BOECHAT;AGOSTINHO PAULO BRANDAO BOECHAT;;;M;TRAVESSA ANTONIO TAVARES GUIMARAES;55;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920280;ROSSY MOREIRA BASTOS JUNIOR;ROSSY MOREIRA BASTOS JUNIOR;;;M;RUA 1 DE MAIO;521;NITEROI;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5930243;NAGILA MARIA TANUS FLORIDO CURY;NAGILA MARIA TANUS FLORIDO CURY;;;M;RUA 10 DE MAIO;604;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6606113;CONSULTORIO DE IGNAEL MUNIZ ROSA;CONSULTORIO DE IGNAEL MUNIZ ROSA;;;M;RUA RUI BARBOSA;383;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6448631;CONSULTORIO DE MARCIA MARINHO DANIELLI;CONSULTORIO DE MARCIA MARINHO DANIELLI;;;M;RUA RUI BARBOSA;383;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5915600;LUCIANA XIMENES BONANI ALVIM BRITO;LUCIANA XIMENES BONANI ALVIM BRITO;;;M;RUA 10 DE MAIO;604;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919959;JULIANA MAGGINI LEITE DE ABREU;JULIANA MAGGINI LEITE DE ABREU;;;M;RUA DEZ DE MAIO;604;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;7040563;R R OFTALMOLOGIA;R R OFTALMOLOGIA MEDICA LTDA;13180162000109;;M;PASTOR ABELAR SUZANO SIQUEIRA;252;CIDADE NOVA;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919592;ANE ESPOSTI RANGEL BASTOS;ANE ESPOSTI RANGEL BASTOS;;;M;RUA RUI BARBOSA;604;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;7004559;AMBULATORIO DE SAUDE MENTAL;SECRETARIA MUNICIPAL DE SAUDE;;28916716000152;M;RUA RUI BARBOSA;446;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6706010;NEUROITA;NEUROITA MEDICINA NEUROLOGICA E AMBULATORIAIS LTDA;10847672000190;;M;RUA 10 DE MAIO;626;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6358845;BOECHAT E SIQUEIRA ASSOCIADOS LTDA;BOECHAT E SIQUEIRA ASSOCIADOS LTDA;10642709000144;;M;RUA 10 DE MAIO;626;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6629369;CLINICA DE OLHOS ITAPERUNA;CLINICA DE OLHOS ITAPERUNA LTDA;05088913000125;;M;RUA 10 DE MAIO;476;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6590152;LIFE CARE;LIFE CARE MEDICINA LTDA;11629775000147;;M;AV CARDOSO MOREIRA;652;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919932;JOAQUIM JOSE ALVAREZ GONCALVES;JOAQUIM JOSE ALVAREZ GONCALVES;;;M;AVENIDA CARDOSO MOREIRA;631;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6951724;CLINICA SAO JOSE;FUNDACAO SAO JOSE;29642709000172;;M;RUA LICE DE CASTRO PEREIRA;47;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919665;BARBARA GAZAL COSTA FREITAS;BARBARA GAZAL COSTA FREITAS;;;M;RUA 10 DE MAIO;404;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6689833;VITTALIS;AMARAL PECANHA MEDICOS E FISITERAPICOS LTDA;11649799000168;;M;RUA JOAQUIM MARTINS DA SILVA;221;CIDADE NOVA;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919924;CONSULTORIO DE JOAO MARCOS BOECHAT CAPITTA ROCHA;CONSULTORIO DE JOAO MARCOS BOECHAT CAPITTA ROCHA;;;M;CARDOSO MOREIRA;897;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5043999;DALCY POUBEL DE CASTRO;DALCY POUBEL DE CASTRO;;;M;RUA DEZ DE MAIO;704;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919622;ANGELA MARIA DE LANES MONTEIRO;ANGELA MARIA DE LANES MONTEIRO;;;M;RUA THOMAZ T DOS SANTOS;98;PRESIDENTE COSTA E S;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919568;ANDREIA RODRIGUES PEREIRA MARTINS;ANDREIA RODRIGUES PEREIRA MARTINS;;;M;RUA DEZ DE MAIO;718;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5915554;ALICE DOS SANTOS PILLAR BEDIM;ALICE DOS SANTOS PILLAR BEDIM;;;M;RUA CEL MACARIO;17;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5919673;CAMILA ATHAYDE CARPI;CAMILA ATHAYDE CARPI;;;M;RUA RUI BARBOSA;383;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5926912;OTOCENTRO ITAPERUNA;A P BRANDAO BOECHAT SERVICOS MEDICOS;08201355000150;;M;TRAVESSA ANTONIO TAVARES GUIMARAES;55;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6784771;ORTHO TRAUMA;ORTHO TRAUMA DE ITAPERUNA LTDA;11098519000170;;M;RUA DEZ DE MAIO;626;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6342337;ANDRE DE AZEVEDO RABELO;CONSULTORIO DE ANDRE DE AZEVEDO RABELO;;;M;RUA RUI BARBOSA;383;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6603068;CREBYLON G SILVA;CREBYLON G SILVA;;;M;RUA 10 DE MAIO;604;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5920337;SANDRA MARIA VALADAO;SANDRA MARIA VALADAO;;;M;RUA AMADEU TINOCO DE LACERDA;34;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6448658;AM FISIOCLIN;FERNANDES E TINOCO CLINICA DE FISIOTERAPIA LTDA;09238516000143;;M;RUA ALFREDO CRESPO MARTINS;40;PRESIDENTE COSTA E S;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5044014;JOSE HENRIQUE MOREIRA PILLAR;JOSE HENRIQUE MOREIRA PILLAR;;;M;RUA 10 DE MAIO;626;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6651356;FISIO E SAUDE;JET SERVICOS DE SAUDE LTDA;12423421000104;;M;RUA PLATAO BOECHAT;264;CIDADE NOVA;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6590179;OLIVIER E TINOCO OTORRINOLARINGOLOGIA LTDA;OLIVIER E TINOCO OTORRINOLARINGOLOGIA LTDA;11441168000159;;M;RUA RUI BARBOSA;383;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6711251;ALVARO DUTRA DE SOUZA LABORATORIO DE ANALISES CLINICAS;ALVARO DUTRA DE SOUZA LABORATORIO DE ANALISES CLINICAS;12001579000196;;M;RUA BENEDITO NICOLAU;88;VINHOSA;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;5043654;JOSE CARLOS MONTEIRO DE BARROS;JOSE CARLOS MONTEIRO DE BARROS;;;M;RUA 10 DE MAIO;626;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6688330;HOME STAR;L L S SERVICOS EM SAUDE LTDA;11989747000130;;M;JOSE FERREIRA LEITE;53;VINHOSA;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6706398;F G S DE MELO BARRETO FONOAUDIOLOGIA;F G S DE MELO BARRETO FONOAUDIOLOGIA;11369326000107;;M;RUA RUI BARBOSA;383;CENTRO;28300000;-21.20652;-41.88956
330220;RJ;ITAPERUNA;6590144;ALONSO SERVICOS MEDICOS LTDA;ALONSO SERVICOS MEDICOS LTDA;;;M;RUA 10 DE MAIO;626;CENTRO;28300000;-21.20652;-41.88956
330240;RJ;MACAE;7271069;PROGRAMA DE ATENCAO INTEGRAL A SAUDE DA MULHER;MUNICIPIO DE MACAE;;29115474000160;M;AVENIDA PRESIDENTE SODRE;466;CENTRO;27910000;-22.37299;-41.77714
330240;RJ;MACAE;7265654;BRONSTEIN MACAE;DIAGNOSTICOS DA AMERICA;61486650051179;;M;RUA CONDE DE ARARUMA;394;CENTRO;27910640;-22.371;-41.787
330240;RJ;MACAE;7266650;UPA UNIDADE DE PRONTO ATENDIMENTO LAGOMAR;MUNICIPIO DE MACAE;;29115474000160;M;AVENIDA JOSE FERREIRA MACHADO;S/N;LAGOMAR;27910000;-22.30628;-41.71440
330390;RJ;PETROPOLIS;7272537;VERA LUCIA RODRIGUES DIAS VOGAS;VERA LUCIA RODRIGUES DIAS VOGAS;;;M;RUA DO IMPERADOR;970;CENTRO;25620003;-22.50970;-43.17498
330410;RJ;PORCIUNCULA;7271689;FLAVIANO NEVES DE LIMA;FLAVIANO NEVES DE LIMA;;;M;RUA NAGIP DAIR;86;JOAO COLOVES BREIJAO;28390000;-20.96300;-42.04100
330455;RJ;RIO DE JANEIRO;7267630;PIRES SERVICOS MEDICOS;PIRES SERVICOS MEDICOS;17821223000112;;M;RUA CONSTANTE RAMOS;44;COPACABANA;22051012;-23.00384;-43.32617
330240;RJ;MACAE;2276577;UBS IMBOASSICA;MUNICIPIO DE MACAE;;29115474000160;M;RUA ISMAEL BATISTA SILVA;42;IMBOASSICA;27925310;-22.40734;-41.86087
330250;RJ;MAGE;2278731;UNIDADE MISTA MAUA POSTO MARIO PINHEIRO;MUNICIPIO DE MAGE;;29138351000145;M;ESTRADA REAL DE MAUA;S/N;PRAIA DA ESPERANCA;25926586;-22.71843;-43.18607
330390;RJ;PETROPOLIS;6066127;ANA CRISTINA DE FREITAS;ANA CRISTINA DE FREITAS;;;M;RUA MARECHAL DEODORO;79;CENTRO;25680030;-22.51167;-43.17727
330220;RJ;ITAPERUNA;5920035;LUIZA LAURA HOFFMAN TOSTES;LUIZA LAURA HOFFMAN TOSTES;;;M;RUA AMADEU TINOCO DE LACERDA;34;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;6755925;GEORGIA PAULA COUTINHO;GEORGIA PAULA COUTINHO ME;12360348000179;;M;AV CARDOSO MOREIRA;841;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;5920027;LUIZ FERNANDO BEDIM;LUIZ FERNANDO BEDIM;;;M;AVENIDA CARDOSO MOREIRA;216;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;5919509;ALEXANDRE CURY MARTINS;ALEXANDRE CURY MARTINS;;;M;RUA DEZ DE MAIO;718;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;5919797;EDMILSON MARTINS DE MORAES;EDMILSON MARTINS DE MORAES;;;M;AVENIDA CARDOSO MOREIRA;841;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;5920043;MARCO ANTONIO MOREIRA DE ABREU;MARCO ANTONIO MOREIRA DE ABREU;;;M;AVENIDA CARDOSO MOREIRA;897;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;6614787;ITA MED;ITA MED CLINICA MEDICA LTDA;12253567000159;;M;JULIO CESAR;79;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;6364071;NASF AEROPORTO;NUCLEO DE APOIO A SAUDE DA FAMILIA AEROPORTO;;28916716000152;M;RUA MARGARIDA O BOECHAT;52;AEROPORTO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;6359019;MAX BEDIM;MAX BEDIM;;;M;AV CARDOSO MOREIRA 116;116;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;6684866;TARCILIO MACHADO PIMENTEL;TARCILIO MACHADO PIMENTEL;;;M;RUA JOSE EGIDIO TINOCO;79;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;6627749;CLINICA DO DENTE DE ITAPERUNA;CLINICA DO DENTE DE ITAPERUNA LTDA;11629734000150;;M;AV CARDOSO MOREIRA;211;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;5920094;MARCO VALERIO COELHO DE OLIVEIRA;MARCO VALERIO COELHO DE OLIVEIRA;;;M;RUA JULIO CESAR;197;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;5919940;JOSE CLELIO PINTO COELHO;JOSE CLELIO PINTO COELHO;;;M;RUA RUARQUE DE NAZARETH;226;CENTRO;28300000;-21.20951;-41.88660
330220;RJ;ITAPERUNA;5919843;HUMBERTO LADEIRA DA COSTA;HUMBERTO LADEIRA DA COSTA;;;M;RUA DEZ DE MAIO;626;CENTRO;28300000;-21.20951;-41.88660
330225;RJ;ITATIAIA;6008488;FUNDACE;FUNDACAO DESENVOLVIMENTO E APOIO A CRIANCAS ESPECIAIS;07177588000100;;M;RUA FELICIANA BERNARDES;87;CENTRO;27580000;-22.49152;-44.56198
330225;RJ;ITATIAIA;6799434;LABORATORIO REGIONAL DE PROTESE DENTARIA;LABORATORIO REGIONAL DE PROTESE DENTARIA;;31846892000170;M;RUA DR SILVEIRA;141;CAMPO ALEGRE;27580000;-22.49401;-44.56138
330225;RJ;ITATIAIA;6361412;CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE ITATIAIA;SECRETARIA MUNICIPAL DE SAUDE DE ITATIAIA;;31846892000170;M;RUA DOUTOR SILVEIRA;141;CAMPO ALEGRE;27580000;-22.49501;-44.56112
330225;RJ;ITATIAIA;6950221;USF CAMPO ALEGRE;USF CAMPO ALEGRE;;31846892000170;M;AV CEL NAPOLEAO DUARTE;657;CAMPO ALEGRE;27580000;-22.49573;-44.56094
330225;RJ;ITATIAIA;6535151;CLINICA ODONTOLOGICA SOUZA E MASSOTE SS LTDA;CLINICA ODONTOLOGICA SOUZA E MASSOTE SS LTDA;11517263000199;;M;AVENIDA DOS EXPEDICIONARIOS;107;CENTRO;27580000;-22.49573;-44.56094
330225;RJ;ITATIAIA;6617476;CENTRO DE REABILITACAO E FISIOTERAPIA DO PENEDO;SECRETARIA MUNICIPAL DE SAUDE DE ITATIAIA;;31846892000170;M;RUA DOS OPERARIOS;S/N;PENEDO;27580000;-22.49573;-44.56094
330225;RJ;ITATIAIA;6361307;SECRETARIA MUNICIPAL DE SAUDE DE ITATIAIA;SECRETARIA MUNICIPAL DE SAUDE DE ITATIAIA;;31846892000170;M;AVENIDA DOS EXPEDICIONARIOS;413;CENTRO;27580000;-22.49668;-44.56125
330225;RJ;ITATIAIA;6008542;POLICLINICA DE ITATIAIA;POLICLINICA DE ITATIAIA LTDA;32159444000160;;M;RUA DONA APOLINARIA;62;CENTRO;27580000;-22.49692;-44.55821
330227;RJ;JAPERI;6968600;SAMU 192 BASICA;MUNICIPIO DE JAPERI;;39485396000140;M;AVENIDA 30 DE JUNHO;1991;ENGENHEIRO PEDREIRA;26440400;-22.64730;-43.60595
330227;RJ;JAPERI;7006063;NASF JAPERI;MUNICIPIO DE JAPERI;;39485396000140;M;RUA BRAULI DIAS GUIMARAES;S/N;CHACRINHA;26440400;-22.64415;-43.64657
330227;RJ;JAPERI;6968287;SAMU 192 AVANCADA;MUNICIPIO DE JAPERI;;39485396000140;M;AVENIDA 30 DE JUNHO;1991;ENGENHEIRO PEDREIRA;26440400;-22.64709;-43.60614
330240;RJ;MACAE;5198089;VALESKA DE AZEVEDO COSTA ALMEIDA;VALESKA DE AZEVEDO COSTA ALMEIDA;;;M;PRACA VERISSIMO DE MELLO;295;CENTRO;27913100;-22.37734;-41.77581
330240;RJ;MACAE;5197848;VINICIUS AGUIAR SANCHES DA SILVA;VINICIUS AGUIAR SANCHES DA SILVA;;;M;PRACA VERISSIMO DE MELO;295;CENTRO;27913010;-22.37710;-41.77559
330240;RJ;MACAE;5198054;GILZA DE FATIMA RODRIGUES ENNE;GILZA DE FATIMA RODRIGUES ENNE;;;M;PRACA VERISSIMO DE MELLO;295;CENTRO;27913100;-22.37710;-41.77559
330240;RJ;MACAE;3274446;CENTRALCARDIO;CENTRALCARDIO CENTRAL DE EXAMES CARDIOLOGICOS SC LTDA;30419360000193;;M;PRACA VERISSIMO DE MELLO;295;CENTRO;27913100;-22.37734;-41.77581
330240;RJ;MACAE;6719643;PRONTOVASC COSTA DO SOL SERVICOS MEDICOS LTDA;PRONTOVASC COSTA DO SOL SERVICOS MEDICOS LTDA;12314412000185;;M;PRACA VERISSIMO DE MELO;391;CENTRO;27913100;-22.37730;-41.77572
330240;RJ;MACAE;6678122;ESPACO SAUDE;G C PACHECO FISIOTERAPIA E NUTRICAO LTDA;12313223000198;;M;RUA DOUTOR ZAMENHOFF;136;IMBETIBA;27913290;-22.38007;-41.77512
330240;RJ;MACAE;6320767;CRISTIANE MELO DE OLIVEIRA NACIF;CRISTIANE MELO DE OLIVEIRA NACIF;;;M;RUA PREFEITO EDUARDO SERRANO;264;PQ VALENTINA MIRANDA;27915170;-22.38752;-41.77348
330240;RJ;MACAE;5714494;OXIGENIO HIPERBARICO DE MACAE;OXIGENIO HIPERBARICO DE MACAE LTDA;07150404000100;;M;RUA PRACA VERISSIMO DE MELO;391;CENTRO;27913100;-22.37740;-41.77587
330240;RJ;MACAE;5667542;FONOCLIN;FLAVIA DE MIRANDA FERNADES;04041367000104;;M;RUA DOUTOR ZAMENHOF;136;IMBETIBA;27913290;-22.38027;-41.77491
330240;RJ;MACAE;5891051;CLAUDIA MARIA DE ALMEIDA GONCALVES;CLAUDIA MARIA DE ALMEIDA GONCALVES;;;M;RUA ZAMENHOFF;102;IMBETIBA;27913290;-22.38055;-41.77452
330240;RJ;MACAE;6366791;CLIAD;CLINICA DO APARELHO DIGESTIVO DR ROBERTO GALIZA LTDA;10989288000122;;M;RUA JULITA BARCELOS DE OLIVEIRA;45;CENTRO;27910370;-22.37345;-41.77746
330240;RJ;MACAE;5862264;FLAVIO DOS SANTOS ANTUNES;FLAVIO DOS SANTOS ANTUNES;;;M;PRACA VERISSIMO DE MELO;391;CENTRO;27913100;-22.37724;-41.77576
330240;RJ;MACAE;2276984;UBS AREIA BRANCA;MUNICIPIO DE MACAE;;29115474000160;M;RUA PRINCIPAL;S/N;AREIA BRANCA;27990000;-22.34563;-42.04407
330240;RJ;MACAE;5898129;ROBERTO PAES MEDRADO;ROBERTO PAES MEDRADO;;;M;PRACA VERISSIMO DE MELLO;295;CENTRO;27913100;-22.37714;-41.77555
330240;RJ;MACAE;6187943;ROSANGELA PENA MARTINS PARETO PINHEIRO;ROSANGELA PENA MARTINS PARETO PINHEIRO;;;M;RUA DOUTOR ZAMENHOF;40;IMBETIBA;27913290;-22.38015;-41.77495
330240;RJ;MACAE;6545688;COMUNIDADE TERAPEUTICA SHALON AND LIFE;CENTRO DE TRATAMENTO E REINTEGRACAO DEPENDENTES QUIMICOS;04792137000187;;M;RUA SIDNEY VASCONCELOS DE AGUIAR;869;CANCELA PRETA;27910000;-22.39676;-41.79909
330240;RJ;MACAE;2276755;UBS BICUDA GRANDE;MUNICIPIO DE MACAE;;29115474000160;M;RUA PRINCIPAL;S/N;BICUDA GRANDE;27990000;-22.36638;-42.07038
330240;RJ;MACAE;5198011;HUMBERTO HENRIQUES SCHWARTZ JUNIOR;HUMBERTO HENRIQUES SCHWARTZ JUNIOR;;;M;RUA VEREADOR ABREU LIMA;60;CENTRO;27916020;-22.37853;-41.77752
330240;RJ;MACAE;5198097;RICARDO DOS SANTOS VASCONCELOS;RICARDO DOS SANTOS VASCONCELOS;;;M;RUA TEIXEIRA DE GOUVEIA;846;CENTRO;27910000;-22.37396;-41.77886
330240;RJ;MACAE;2276836;ESF UBS BICUDA PEQUENA;MUNICIPIO DE MACAE;;29115474000160;M;RUA PRINCIPAL;S/N;BICUDA PEQUENA;27990000;-22.40690;-42.07729
330240;RJ;MACAE;6802486;YOLANDA SARMENTO SANTOS;YOLANDA SARMENTO SANTOS;;;M;RUA TEIXEIRA DE GOUVEIA;989;CENTRO;27910110;-22.37638;-41.77843
330240;RJ;MACAE;3401227;INSTITUTO DE ONCOLOGIA DE MACAE;INSTITUTO DE ONCOLOGIA DE MACAE SC LTDA;04965920000103;;M;RUA DOUTOR LUIZ BELLEGARD;187;IMBETIBA;27913260;-22.37797;-41.77555
330240;RJ;MACAE;6719651;MARCELO NASCIMENTO AZEVEDO;MARCELO NASCIMENTO AZEVEDO;;;M;RUA DOUTOR LUIZ BELLEGARD;407;CENTRO;27913100;-22.37910;-41.77544
330240;RJ;MACAE;2276607;ESF GLICERIO;MUNICIPIO DE MACAE;;29115474000160;M;RUA LAURO GONCALVES PACHECO;S/N;GLICERIO;27985000;-22.23853;-42.05563
330240;RJ;MACAE;6854206;URGIL;CLIN MED CLINICA MEDICA DE MACAE LTDA;39678099000110;;M;RUA DOUTOR LUIZ BELEGARD;255;IMBETIBA;27913260;-22.37904;-41.77546
330240;RJ;MACAE;7024762;SAVE SAUDE;SAVECARE ATEND PREHOSPITALAR E ASSIST MED DOMICILIAR LTDA;05372204000258;;M;RUA VEREADOR ABREU LIMA;210;CENTRO;27916020;-22.37882;-41.77892
